HistoricalCode,BfsCode,Name,CantonId,Canton,DistrictId,District,FUA2014,DEGURB2021,FUA2021,GCITIES2021,STREG2022,DEGURB2011,GCITIES2011,REGCH,AGKG2020,STADTE2020,STGD2020,RSC2020,SPRGEB2020,AGKSA2020,AGGL2020,AGGLGK2020,MONT2019,STALAN2020,GDETYP2020_9,GDETYP2020_25,GBAE2018,BAE2018
11818,6192,Blatten,23,Valais / Wallis,10125,Bezirk Raron,0,3,0,0,11,3,0,1,0,0,0,0,1,0,0,0,1,3,33,338,7,7060
11822,2613,Breitenbach,11,Solothurn,10094,Bezirk Thierstein,2701960,2,2701960,0,14,2,0,2,2701810,0,0,4,1,2701910,2701,1,0,2,21,217,8,8011
11832,5096,Brione sopra Minusio,21,Ticino,10004,Distretto di Locarno,0,2,0,0,12,2,0,7,5113801,0,0,2,3,5113910,5113,4,1,1,12,123,13,13020
11833,5097,Brissago,21,Ticino,10004,Distretto di Locarno,0,3,0,0,12,3,0,7,5113810,0,0,4,3,5113910,5113,4,1,2,22,227,13,13020
11837,4093,Birrhard,19,Aargau,10023,Bezirk Brugg,0,2,261960,0,14,2,0,3,0,0,0,5,1,0,0,0,0,3,23,236,12,12010
11840,4303,Böttstein,19,Aargau,10016,Bezirk Zurzach,0,2,0,0,14,2,0,3,0,0,0,6,1,0,94304,0,0,1,13,136,12,12010
11845,4273,Bottenwil,19,Aargau,10017,Bezirk Zofingen,0,3,0,0,14,3,0,3,0,0,0,5,1,0,0,0,0,3,23,236,10,10020
11846,6032,Bourg-Saint-Pierre,23,Valais / Wallis,10033,District d'Entremont,0,3,0,0,11,3,0,1,0,0,0,0,2,0,0,0,1,3,33,338,7,7020
11850,6131,Bovernier,23,Valais / Wallis,10029,District de Martigny,0,3,0,0,11,3,0,1,6136810,0,0,4,2,6136910,6136,5,1,3,23,237,7,7010
11853,6607,Bernex,25,Genève,10187,Canton de Genève,6621960,1,6621960,6621950,10,1,6621950,1,6621801,0,0,2,2,6621910,6621,1,0,1,11,113,1,1011
11855,23,Berg am Irchel,1,Zürich,10082,Bezirk Andelfingen,261960,3,261960,0,3,3,0,4,261810,0,0,4,1,261910,261,1,0,2,22,227,12,12040
11856,4023,Bergdietikon,19,Aargau,10025,Bezirk Baden,261960,2,261960,0,14,2,0,3,261801,0,0,2,1,261910,261,1,0,1,11,113,12,12031
11857,4062,Berikon,19,Aargau,10024,Bezirk Bremgarten,261960,2,261960,0,14,2,0,3,261801,0,0,3,1,261910,261,1,0,1,11,113,12,12031
11862,22,Benken (ZH),1,Zürich,10082,Bezirk Andelfingen,261960,3,261960,0,3,3,0,4,0,0,0,5,1,0,0,0,0,3,23,235,12,12020
11871,2124,Broc,10,Fribourg / Freiburg,10105,District de la Gruyère,0,2,0,0,13,3,0,2,2125810,0,0,4,2,2125910,2125,5,1,2,22,226,4,4020
11872,5063,Bedretto,21,Ticino,10005,Distretto di Leventina,0,3,0,0,12,3,0,7,0,0,0,0,3,0,0,0,1,3,33,338,13,13010
11873,2951,Beggingen,14,Schaffhausen,10088,Bezirk Schleitheim,0,3,0,0,2,3,0,5,0,0,0,5,1,0,0,0,0,3,23,235,12,12020
11875,4224,Beinwil (Freiamt),19,Aargau,10019,Bezirk Muri,0,3,0,0,14,3,0,3,0,0,0,0,1,0,0,0,0,3,32,327,11,11060
11876,2612,Beinwil (SO),11,Solothurn,10094,Bezirk Thierstein,2701960,3,2701960,0,14,3,0,2,0,0,0,0,1,0,0,0,1,3,32,325,8,8011
11878,2542,Bellach,11,Solothurn,10097,Bezirk Lebern,0,2,0,0,14,2,0,2,2601801,0,0,2,1,2601910,2601,4,0,1,12,123,5,5060
11880,6606,Bellevue,25,Genève,10187,Canton de Genève,6621960,2,6621960,0,10,2,0,1,6621801,0,0,2,2,6621910,6621,1,0,1,11,113,1,1013
11881,4022,Bellikon,19,Aargau,10025,Bezirk Baden,261960,2,261960,0,14,2,0,3,261810,0,0,4,1,261910,261,1,0,2,22,227,12,12010
11883,6052,Bellwald,23,Valais / Wallis,10032,Bezirk Goms,0,3,0,0,11,3,0,1,0,0,0,0,1,0,0,0,1,3,33,338,7,7090
11886,4131,Beinwil am See,19,Aargau,10022,Bezirk Kulm,0,2,0,0,14,2,0,3,4141801,0,0,2,1,4141910,4141,5,0,1,13,137,10,10020
11888,4226,Besenbüren,19,Aargau,10019,Bezirk Muri,261960,3,261960,0,14,3,0,3,261810,0,0,4,1,261910,261,1,0,3,23,237,11,11060
11892,6054,Binn,23,Valais / Wallis,10032,Bezirk Goms,0,3,0,0,11,3,0,1,0,0,0,0,1,0,0,0,1,3,33,338,7,7090
11899,4024,Birmenstorf (AG),19,Aargau,10025,Bezirk Baden,261960,2,261960,0,14,2,0,3,0,0,0,5,1,0,0,0,0,2,22,227,12,12010
11901,4092,Birr,19,Aargau,10023,Bezirk Brugg,0,2,0,0,14,2,0,3,0,0,0,5,1,0,0,0,0,2,21,216,12,12010
11902,5148,Bedano,21,Ticino,10003,Distretto di Lugano,5192960,2,5192960,0,12,2,0,7,5192801,0,0,2,3,5192910,5192,3,1,1,12,122,14,14010
11904,5281,Biasca,21,Ticino,10040,Distretto di Riviera,0,2,0,0,12,2,0,7,0,0,0,0,3,0,0,0,1,2,31,317,13,13030
11907,2702,Bettingen,12,Basel-Stadt,10093,Kanton Basel-Stadt,2701960,2,2701960,0,5,2,0,3,2701801,0,0,2,1,2701910,2701,1,0,1,11,113,8,8013
11908,2543,Bettlach,11,Solothurn,10097,Bezirk Lebern,0,2,0,0,14,2,0,2,2546801,0,0,2,1,2546910,2546,5,0,1,13,136,5,5060
11910,4227,Bettwil,19,Aargau,10019,Bezirk Muri,0,3,0,0,14,3,0,3,0,0,0,0,1,0,0,0,0,3,32,326,11,11060
11911,2445,Biezwil,11,Solothurn,10100,Bezirk Bucheggberg,0,3,0,0,14,3,0,2,0,0,0,5,1,0,0,0,0,3,23,236,5,5060
11913,4132,Birrwil,19,Aargau,10022,Bezirk Kulm,0,2,0,0,14,2,0,3,0,0,0,5,1,0,0,0,0,2,22,227,10,10020
11916,4002,Biberstein,19,Aargau,10026,Bezirk Aarau,0,2,4001960,0,14,2,0,3,4001810,0,0,4,1,4001910,4001,3,0,2,22,227,10,10020
11923,2547,Günsberg,11,Solothurn,10097,Bezirk Lebern,0,2,0,0,14,2,0,2,2601810,0,0,4,1,2601910,2601,4,1,3,23,236,5,5060
11935,29,Flurlingen,1,Zürich,10082,Bezirk Andelfingen,261960,2,261960,0,3,2,0,4,2939801,0,0,2,1,2939910,2939,4,0,1,12,123,12,12020
11936,2578,Gunzgen,11,Solothurn,10111,Bezirk Olten,0,2,0,0,14,2,0,2,0,0,0,0,1,0,0,0,0,3,32,327,10,10020
11937,2545,Flumenthal,11,Solothurn,10097,Bezirk Lebern,0,2,0,0,14,2,0,2,2601810,0,0,4,1,2601910,2601,4,0,2,22,227,5,5060
11940,1207,Flüelen,4,Uri,10061,Kanton Uri,0,2,0,0,4,2,0,6,1201801,0,0,2,1,1201910,1201,5,1,1,13,136,11,11070
11941,1209,Gurtnellen,4,Uri,10061,Kanton Uri,0,3,0,0,4,3,0,6,0,0,0,0,1,0,0,0,1,3,33,338,11,11070
11946,4028,Freienwil,19,Aargau,10025,Bezirk Baden,261960,2,261960,0,14,2,0,3,0,0,0,5,1,0,0,0,0,3,23,237,12,12010
11953,4163,Frick,19,Aargau,10021,Bezirk Laufenburg,0,2,2701960,0,14,2,0,3,0,0,0,6,1,0,94163,0,0,1,13,137,8,8015
11954,2196,Fribourg,10,Fribourg / Freiburg,10104,District de la Sarine,0,1,2196960,2196950,13,2,0,2,2196801,1,2196,1,2,2196901,2196,4,0,1,12,121,4,4030
11956,3031,Grub (AR),15,Appenzell Ausserrhoden,10057,Bezirk Vorderland,3203960,2,3203960,0,2,2,0,5,0,0,0,5,1,0,0,0,1,2,22,227,15,15050
11958,2135,Gruyères,10,Fribourg / Freiburg,10105,District de la Gruyère,0,2,0,0,13,3,0,2,0,0,0,5,2,0,0,0,1,2,22,226,4,4020
11959,6624,Gy,25,Genève,10187,Canton de Genève,6621960,3,6621960,0,10,3,0,1,6621810,0,0,4,2,6621910,6621,1,0,2,22,227,1,1015
11960,57,Freienstein-Teufen,1,Zürich,10081,Bezirk Bülach,261960,2,261960,0,3,2,0,4,261801,0,0,3,1,261910,261,1,0,1,11,113,12,12032
11961,1322,Freienbach,5,Schwyz,10058,Bezirk Höfe,261960,2,261960,0,3,2,0,6,261801,1,1322,3,1,261910,261,1,0,1,11,112,12,12050
11969,2258,Fräschels,10,Fribourg / Freiburg,10103,Bezirk See / District du Lac,351960,3,351960,0,13,3,0,2,0,0,0,5,1,0,0,0,0,3,23,235,6,6011
11970,116,Grüningen,1,Zürich,10079,Bezirk Hinwil,261960,2,261960,0,3,2,0,4,261810,0,0,4,1,261910,261,1,0,2,22,227,12,12037
11973,27,Feuerthalen,1,Zürich,10082,Bezirk Andelfingen,261960,2,261960,0,3,2,0,4,2939801,0,0,2,1,2939910,2939,4,0,1,12,123,12,12020
11978,2194,Ferpicloz,10,Fribourg / Freiburg,10104,District de la Sarine,0,3,2196960,0,13,3,0,2,2196810,0,0,4,2,2196910,2196,4,0,2,22,226,4,4030
11985,2491,Hauenstein-Ifenthal,11,Solothurn,10084,Bezirk Gösgen,0,3,0,0,14,3,0,2,2581810,0,0,4,1,2581910,2581,3,1,3,23,235,10,10020
11986,2544,Feldbrunnen-St. Niklaus,11,Solothurn,10097,Bezirk Lebern,0,2,0,0,14,2,0,2,2601801,0,0,2,1,2601910,2601,4,0,1,12,123,5,5060
11988,2616,Fehren,11,Solothurn,10094,Bezirk Thierstein,2701960,3,2701960,0,14,3,0,2,2701810,0,0,4,1,2701910,2701,1,0,3,23,237,8,8011
11989,172,Fehraltorf,1,Zürich,10076,Bezirk Pfäffikon,261960,2,261960,0,3,2,0,4,261810,0,0,4,1,261910,261,1,0,2,21,217,12,12036
11992,4,Hausen am Albis,1,Zürich,10053,Bezirk Affoltern,261960,3,261960,0,3,3,0,4,261810,0,0,4,1,261910,261,1,0,2,22,227,11,11060
11995,6195,Ferden,23,Valais / Wallis,10125,Bezirk Raron,0,3,0,0,11,3,0,1,0,0,0,0,1,0,0,0,1,3,33,338,7,7060
11996,4197,Hallwil,19,Aargau,10020,Bezirk Lenzburg,0,2,0,0,14,2,0,3,0,0,0,0,1,0,0,0,0,3,32,326,10,10020
11997,28,Flaach,1,Zürich,10082,Bezirk Andelfingen,261960,3,261960,0,3,3,0,4,0,0,0,5,1,0,0,0,0,2,22,227,12,12040
11998,4027,Fislisbach,19,Aargau,10025,Bezirk Baden,261960,2,261960,0,14,2,0,3,4021801,0,0,3,1,4021910,4021,3,0,1,12,123,12,12010
11999,4306,Fisibach,19,Aargau,10016,Bezirk Zurzach,261960,2,261960,0,14,3,0,3,261810,0,0,4,1,261910,261,1,0,2,22,226,12,12010
12000,4099,Habsburg,19,Aargau,10023,Bezirk Brugg,261960,2,261960,0,14,2,0,3,0,0,0,5,1,0,0,0,0,2,22,227,12,12010
12001,220,Hagenbuch,1,Zürich,10074,Bezirk Winterthur,261960,3,261960,0,3,3,0,4,0,0,0,5,1,0,0,0,0,3,23,237,12,12040
12002,114,Fischenthal,1,Zürich,10079,Bezirk Hinwil,261960,3,261960,0,3,3,0,4,0,0,0,0,1,0,0,0,1,3,32,326,12,12037
12003,2579,Hägendorf,11,Solothurn,10111,Bezirk Olten,0,2,0,0,14,2,0,2,2581801,0,0,2,1,2581910,2581,3,1,1,12,122,10,10020
12004,4068,Hägglingen,19,Aargau,10024,Bezirk Bremgarten,261960,2,261960,0,14,2,0,3,0,0,0,5,1,0,0,0,0,2,21,216,12,12010
12006,4067,Fischbach-Göslikon,19,Aargau,10024,Bezirk Bremgarten,261960,2,261960,0,14,2,0,3,261810,0,0,4,1,261910,261,1,0,2,22,226,12,12010
12007,1321,Feusisberg,5,Schwyz,10058,Bezirk Höfe,261960,2,261960,0,3,2,0,6,261810,0,0,4,1,261910,261,1,1,2,22,227,12,12050
12009,2617,Grindel,11,Solothurn,10094,Bezirk Thierstein,2701960,3,2701960,0,14,3,0,2,2701810,0,0,4,1,2701910,2701,1,1,3,23,237,8,8011
12010,6214,Finhaut,23,Valais / Wallis,10177,District de Saint-Maurice,0,3,0,0,11,3,0,1,0,0,0,0,2,0,0,0,1,3,33,338,7,7010
12017,6058,Fieschertal,23,Valais / Wallis,10032,Bezirk Goms,0,3,0,0,11,3,0,1,0,0,0,0,1,0,0,0,1,3,33,338,7,7090
12018,6057,Fiesch,23,Valais / Wallis,10032,Bezirk Goms,0,3,0,0,11,3,0,1,0,0,0,0,1,0,0,0,1,3,33,334,7,7090
12020,2971,Hallau,14,Schaffhausen,10086,Bezirk Unterklettgau,0,3,0,0,2,3,0,5,0,0,0,5,1,0,0,0,0,2,22,226,12,12020
12023,115,Gossau (ZH),1,Zürich,10079,Bezirk Hinwil,261960,2,261960,0,3,2,0,4,261810,0,0,4,1,261910,261,1,0,2,21,216,12,12037
