date,sujet,nom,scenario,vrai_oui_pct,erreur_max_pts,hors_cadre,avance_err_1pt,avance_err_0_5pt,erreur_a_10pct,erreur_a_25pct,erreur_a_50pct,biais_a_10pct,biais_a_25pct,biais_a_50pct,avance_levier_sous_seuil,nb_communes,nb_objets_acp
2025-02-09,6770,Initiative populaire «Pour une économie responsable respectant les lim,profil_haut,30.249,53.662,57,0.6875,0.8291,10.732,5.428,1.736,-10.732,-5.428,-1.736,0.1023,2115,90
2025-02-09,6770,Initiative populaire «Pour une économie responsable respectant les lim,profil_haut_mediane,30.249,53.662,57,0.6875,0.8291,10.732,5.428,1.736,-10.732,-5.428,-1.736,0.1023,2115,90
2025-02-09,6770,Initiative populaire «Pour une économie responsable respectant les lim,profil_haut_depouillement,30.249,24.517,105,0.9693,1.0,18.411,14.151,8.685,18.411,14.151,8.685,0.1023,2115,90
2025-02-09,6770,Initiative populaire «Pour une économie responsable respectant les lim,realiste,30.249,0.329,0,0.002,0.002,0.072,0.072,0.003,-0.072,-0.072,0.002,0.004,2115,90
2025-02-09,6770,Initiative populaire «Pour une économie responsable respectant les lim,realiste_mediane,30.249,0.208,0,0.002,0.002,0.082,0.084,0.006,-0.082,-0.084,-0.006,0.004,2115,90
2025-02-09,6770,Initiative populaire «Pour une économie responsable respectant les lim,realiste_depouillement,30.249,6.372,0,0.9395,0.9693,6.207,5.703,4.731,-6.207,-5.703,-4.731,0.004,2115,90
2025-02-09,6770,Initiative populaire «Pour une économie responsable respectant les lim,realiste_enveloppe,30.249,4.071,0,0.0215,0.2377,0.601,0.464,0.318,-0.601,-0.464,0.318,0.004,2115,90
2025-09-28,6780,Arrêté fédéral relatif à l'impôt immobilier cantonal sur les résidence,adversarial_bas,57.726,59.2,100,0.8826,0.9693,15.616,9.341,4.316,-15.616,-9.341,-4.316,0.0454,2115,91
2025-09-28,6780,Arrêté fédéral relatif à l'impôt immobilier cantonal sur les résidence,adversarial_bas_mediane,57.726,59.2,100,0.8826,0.9693,15.616,9.341,4.316,-15.616,-9.341,-4.316,0.0454,2115,91
2025-09-28,6780,Arrêté fédéral relatif à l'impôt immobilier cantonal sur les résidence,adversarial_bas_depouillement,57.726,35.038,128,0.9693,1.0,26.508,20.894,12.02,-26.508,-20.894,-12.02,0.0454,2115,91
2025-09-28,6780,Arrêté fédéral relatif à l'impôt immobilier cantonal sur les résidence,adversarial_haut,57.726,29.298,176,0.8554,0.9106,18.635,14.853,9.537,18.635,14.853,9.537,0.0703,2115,91
2025-09-28,6780,Arrêté fédéral relatif à l'impôt immobilier cantonal sur les résidence,adversarial_haut_mediane,57.726,29.298,176,0.8554,0.9106,18.635,14.853,9.537,18.635,14.853,9.537,0.0703,2115,91
2025-09-28,6780,Arrêté fédéral relatif à l'impôt immobilier cantonal sur les résidence,adversarial_haut_depouillement,57.726,25.68,184,0.9693,1.0,19.463,16.395,12.018,19.463,16.395,12.018,0.0703,2115,91
2025-09-28,6780,Arrêté fédéral relatif à l'impôt immobilier cantonal sur les résidence,profil_bas,57.726,32.631,104,0.7093,0.755,10.436,9.101,3.884,10.436,9.101,3.884,0.0267,2115,91
2025-09-28,6780,Arrêté fédéral relatif à l'impôt immobilier cantonal sur les résidence,profil_bas_mediane,57.726,32.631,104,0.7093,0.755,10.436,9.101,3.884,10.436,9.101,3.884,0.0267,2115,91
2025-09-28,6780,Arrêté fédéral relatif à l'impôt immobilier cantonal sur les résidence,profil_bas_depouillement,57.726,13.47,140,0.9693,1.0,12.983,12.672,10.718,12.983,12.672,10.718,0.0267,2115,91
2025-09-28,6780,Arrêté fédéral relatif à l'impôt immobilier cantonal sur les résidence,profil_haut,57.726,57.616,19,0.8291,0.9395,5.325,1.98,0.055,-5.325,-1.98,0.039,0.0848,2115,91
2025-09-28,6780,Arrêté fédéral relatif à l'impôt immobilier cantonal sur les résidence,profil_haut_mediane,57.726,57.616,19,0.8291,0.9395,5.325,1.98,0.055,-5.325,-1.98,0.039,0.0848,2115,91
2025-09-28,6780,Arrêté fédéral relatif à l'impôt immobilier cantonal sur les résidence,profil_haut_depouillement,57.726,33.373,114,0.9395,0.9693,24.459,18.312,10.729,-24.459,-18.312,-10.729,0.0848,2115,91
2025-09-28,6780,Arrêté fédéral relatif à l'impôt immobilier cantonal sur les résidence,realiste,57.726,4.432,0,0.7789,0.9106,3.735,2.855,1.924,3.735,2.855,1.924,0.0033,2115,91
2025-09-28,6780,Arrêté fédéral relatif à l'impôt immobilier cantonal sur les résidence,realiste_mediane,57.726,4.474,0,0.7789,0.9106,3.664,2.877,1.948,3.664,2.877,1.948,0.0033,2115,91
2025-09-28,6780,Arrêté fédéral relatif à l'impôt immobilier cantonal sur les résidence,realiste_depouillement,57.726,3.618,0,0.9395,0.9693,2.838,3.431,3.497,2.838,3.431,3.497,0.0033,2115,91
2025-09-28,6780,Arrêté fédéral relatif à l'impôt immobilier cantonal sur les résidence,realiste_enveloppe,57.726,11.459,7,0.8826,0.9395,4.96,3.73,2.543,4.96,3.73,2.543,0.0033,2115,91
2025-11-30,6800,Initiative populaire « Pour une suisse qui s'engage (initiative servic,adversarial_bas,15.855,11.975,36,0.6875,0.8036,4.607,3.036,1.897,-4.607,-3.036,-1.897,0.0079,2115,93
2025-11-30,6800,Initiative populaire « Pour une suisse qui s'engage (initiative servic,adversarial_bas_mediane,15.855,11.975,36,0.6875,0.8036,4.607,3.036,1.897,-4.607,-3.036,-1.897,0.0079,2115,93
2025-11-30,6800,Initiative populaire « Pour une suisse qui s'engage (initiative servic,adversarial_bas_depouillement,15.855,11.282,47,0.8826,0.9395,6.105,4.453,3.002,-6.105,-4.453,-3.002,0.0079,2115,93
2025-11-30,6800,Initiative populaire « Pour une suisse qui s'engage (initiative servic,adversarial_haut,15.855,11.374,3,0.6663,0.8291,6.726,3.321,1.584,6.726,3.321,1.584,0.0236,2115,93
2025-11-30,6800,Initiative populaire « Pour une suisse qui s'engage (initiative servic,adversarial_haut_mediane,15.855,11.374,3,0.6663,0.8291,6.726,3.321,1.584,6.726,3.321,1.584,0.0236,2115,93
2025-11-30,6800,Initiative populaire « Pour une suisse qui s'engage (initiative servic,adversarial_haut_depouillement,15.855,11.39,47,0.8554,0.9395,6.88,5.103,3.002,6.88,5.103,3.002,0.0236,2115,93
2025-11-30,6800,Initiative populaire « Pour une suisse qui s'engage (initiative servic,profil_bas,15.855,8.297,0,0.3798,0.8291,1.713,0.881,0.905,1.713,0.881,0.905,0.0332,2115,93
2025-11-30,6800,Initiative populaire « Pour une suisse qui s'engage (initiative servic,profil_bas_mediane,15.855,8.297,0,0.3798,0.8291,1.713,0.881,0.905,1.713,0.881,0.905,0.0332,2115,93
2025-11-30,6800,Initiative populaire « Pour une suisse qui s'engage (initiative servic,profil_bas_depouillement,15.855,9.834,0,0.6663,0.7789,4.191,2.996,1.603,-4.191,-2.996,-1.603,0.0332,2115,93
2025-11-30,6800,Initiative populaire « Pour une suisse qui s'engage (initiative servic,profil_haut,15.855,6.472,0,0.4581,0.5881,4.822,2.905,0.644,4.822,2.905,0.644,0.0961,2115,93
2025-11-30,6800,Initiative populaire « Pour une suisse qui s'engage (initiative servic,profil_haut_mediane,15.855,6.472,0,0.4581,0.5881,4.822,2.905,0.644,4.822,2.905,0.644,0.0961,2115,93
2025-11-30,6800,Initiative populaire « Pour une suisse qui s'engage (initiative servic,profil_haut_depouillement,15.855,2.391,0,0.755,0.9106,0.486,1.702,1.595,0.486,1.702,1.595,0.0961,2115,93
2025-11-30,6800,Initiative populaire « Pour une suisse qui s'engage (initiative servic,realiste,15.855,0.119,0,0.002,0.002,0.03,0.026,0.029,0.03,0.026,0.029,0.0037,2115,93
2025-11-30,6800,Initiative populaire « Pour une suisse qui s'engage (initiative servic,realiste_mediane,15.855,0.251,0,0.002,0.002,0.003,0.037,0.032,0.003,0.037,0.032,0.0037,2115,93
2025-11-30,6800,Initiative populaire « Pour une suisse qui s'engage (initiative servic,realiste_depouillement,15.855,2.579,0,0.755,0.8826,2.134,1.858,1.435,-2.134,-1.858,-1.435,0.0037,2115,93
2025-11-30,6800,Initiative populaire « Pour une suisse qui s'engage (initiative servic,realiste_enveloppe,15.855,2.57,0,0.0134,0.0822,0.415,0.233,0.233,0.415,0.233,0.233,0.0037,2115,93
2026-03-08,6821,Initiative populaire « Oui à une monnaie suisse libre et indépendante ,adversarial_bas,45.613,25.401,111,0.8826,0.9395,6.926,5.458,3.629,-6.926,-5.458,-3.629,0.0703,2115,95
2026-03-08,6821,Initiative populaire « Oui à une monnaie suisse libre et indépendante ,adversarial_bas_mediane,45.613,25.401,111,0.8826,0.9395,6.926,5.458,3.629,-6.926,-5.458,-3.629,0.0703,2115,95
2026-03-08,6821,Initiative populaire « Oui à une monnaie suisse libre et indépendante ,adversarial_bas_depouillement,45.613,20.389,162,0.9693,1.0,13.786,10.882,7.406,-13.786,-10.882,-7.406,0.0703,2115,95
2026-03-08,6821,Initiative populaire « Oui à une monnaie suisse libre et indépendante ,adversarial_haut,45.613,39.597,132,0.8291,0.8826,11.651,5.084,3.015,11.651,5.084,3.015,0.0068,2115,95
2026-03-08,6821,Initiative populaire « Oui à une monnaie suisse libre et indépendante ,adversarial_haut_mediane,45.613,39.597,132,0.8291,0.8826,11.651,5.084,3.015,11.651,5.084,3.015,0.0068,2115,95
2026-03-08,6821,Initiative populaire « Oui à une monnaie suisse libre et indépendante ,adversarial_haut_depouillement,45.613,35.428,167,0.9395,0.9693,17.503,12.622,7.407,17.503,12.622,7.407,0.0068,2115,95
2026-03-08,6821,Initiative populaire « Oui à une monnaie suisse libre et indépendante ,profil_bas,45.613,30.077,16,0.7093,0.755,1.824,2.49,0.78,-1.824,-2.49,0.78,0.0229,2115,95
2026-03-08,6821,Initiative populaire « Oui à une monnaie suisse libre et indépendante ,profil_bas_mediane,45.613,30.077,16,0.7093,0.755,1.824,2.49,0.78,-1.824,-2.49,0.78,0.0229,2115,95
2026-03-08,6821,Initiative populaire « Oui à une monnaie suisse libre et indépendante ,profil_bas_depouillement,45.613,27.095,103,0.755,0.8826,7.345,4.017,1.323,7.345,4.017,1.323,0.0229,2115,95
2026-03-08,6821,Initiative populaire « Oui à une monnaie suisse libre et indépendante ,profil_haut,45.613,80.717,21,0.5355,0.5881,0.159,2.265,1.338,-0.159,-2.265,-1.338,0.0848,2115,95
2026-03-08,6821,Initiative populaire « Oui à une monnaie suisse libre et indépendante ,profil_haut_mediane,45.613,80.717,21,0.5355,0.5881,0.159,2.265,1.338,-0.159,-2.265,-1.338,0.0848,2115,95
2026-03-08,6821,Initiative populaire « Oui à une monnaie suisse libre et indépendante ,profil_haut_depouillement,45.613,11.129,6,0.8826,0.9693,2.373,2.861,1.324,-2.373,-2.861,-1.324,0.0848,2115,95
2026-03-08,6821,Initiative populaire « Oui à une monnaie suisse libre et indépendante ,realiste,45.613,1.041,0,0.0044,0.0221,0.251,0.047,0.12,-0.251,-0.047,0.12,0.0032,2115,95
2026-03-08,6821,Initiative populaire « Oui à une monnaie suisse libre et indépendante ,realiste_mediane,45.613,1.322,0,0.0074,0.0303,0.227,0.026,0.137,-0.227,-0.026,0.137,0.0032,2115,95
2026-03-08,6821,Initiative populaire « Oui à une monnaie suisse libre et indépendante ,realiste_depouillement,45.613,4.67,0,0.8554,0.9395,3.559,2.898,2.177,3.559,2.898,2.177,0.0032,2115,95
2026-03-08,6821,Initiative populaire « Oui à une monnaie suisse libre et indépendante ,realiste_enveloppe,45.613,5.186,0,0.0822,0.8036,0.855,0.422,0.533,-0.855,-0.422,0.533,0.0032,2115,95
2026-06-14,6860,Initiative populaire «Pas de Suisse à 10 millions ! (initiative pour l,adversarial_bas,45.209,97.024,10,0.5881,0.755,19.912,4.307,1.34,-19.912,-4.307,-1.34,0.1355,2115,101
2026-06-14,6860,Initiative populaire «Pas de Suisse à 10 millions ! (initiative pour l,adversarial_bas_mediane,45.209,97.024,10,0.5881,0.755,19.912,4.307,1.34,-19.912,-4.307,-1.34,0.1355,2115,101
2026-06-14,6860,Initiative populaire «Pas de Suisse à 10 millions ! (initiative pour l,adversarial_bas_depouillement,45.209,23.07,66,0.9693,1.0,22.236,17.396,10.831,-22.236,-17.396,-10.831,0.1355,2115,101
2026-06-14,6860,Initiative populaire «Pas de Suisse à 10 millions ! (initiative pour l,adversarial_haut,45.209,23.481,116,0.6067,0.6875,8.415,4.102,1.636,8.415,4.102,1.636,0.0152,2115,101
2026-06-14,6860,Initiative populaire «Pas de Suisse à 10 millions ! (initiative pour l,adversarial_haut_mediane,45.209,23.481,116,0.6067,0.6875,8.415,4.102,1.636,8.415,4.102,1.636,0.0152,2115,101
2026-06-14,6860,Initiative populaire «Pas de Suisse à 10 millions ! (initiative pour l,adversarial_haut_depouillement,45.209,41.444,180,0.9693,1.0,22.617,16.766,10.833,22.617,16.766,10.833,0.0152,2115,101
2026-06-14,6860,Initiative populaire «Pas de Suisse à 10 millions ! (initiative pour l,profil_bas,45.209,17.374,27,0.3568,0.444,4.831,2.604,0.28,4.831,2.604,0.28,0.0167,2115,101
2026-06-14,6860,Initiative populaire «Pas de Suisse à 10 millions ! (initiative pour l,profil_bas_mediane,45.209,17.374,27,0.3568,0.444,4.831,2.604,0.28,4.831,2.604,0.28,0.0167,2115,101
2026-06-14,6860,Initiative populaire «Pas de Suisse à 10 millions ! (initiative pour l,profil_bas_depouillement,45.209,40.767,177,0.9693,1.0,21.416,16.086,9.81,21.416,16.086,9.81,0.0167,2115,101
2026-06-14,6860,Initiative populaire «Pas de Suisse à 10 millions ! (initiative pour l,profil_haut,45.209,13.859,1,0.2304,0.3458,3.1,0.134,0.011,3.1,-0.117,-0.003,0.0797,2115,101
2026-06-14,6860,Initiative populaire «Pas de Suisse à 10 millions ! (initiative pour l,profil_haut_mediane,45.209,13.859,1,0.2304,0.3458,3.1,0.134,0.011,3.1,-0.117,-0.003,0.0797,2115,101
2026-06-14,6860,Initiative populaire «Pas de Suisse à 10 millions ! (initiative pour l,profil_haut_depouillement,45.209,24.486,87,0.9693,1.0,17.135,15.423,9.813,-17.135,-15.423,-9.813,0.0797,2115,101
2026-06-14,6860,Initiative populaire «Pas de Suisse à 10 millions ! (initiative pour l,realiste,45.209,0.803,0,0.002,0.0056,0.267,0.201,0.176,0.267,0.201,0.176,0.0027,2115,101
2026-06-14,6860,Initiative populaire «Pas de Suisse à 10 millions ! (initiative pour l,realiste_mediane,45.209,0.888,0,0.002,0.006,0.237,0.203,0.177,0.237,0.203,0.177,0.0027,2115,101
2026-06-14,6860,Initiative populaire «Pas de Suisse à 10 millions ! (initiative pour l,realiste_depouillement,45.209,9.202,0,0.9395,0.9693,8.21,7.027,5.445,8.21,7.027,5.445,0.0027,2115,101
2026-06-14,6860,Initiative populaire «Pas de Suisse à 10 millions ! (initiative pour l,realiste_enveloppe,45.209,4.108,0,0.0548,0.4726,0.897,0.568,0.435,0.897,0.568,0.435,0.0027,2115,101
